date,close,high,low,open,volume,esp,P/E
2020-03-15,154.0999959309896,163.01666768391928,147.93333943684897,156.05667114257812,37756466.66666666,0.052317990536369714,2945.4494400709914
2020-03-16,146.00999450683594,159.1300048828125,143.10000610351562,152.32000732421875,39120400.0,0.05049392301084408,2891.6349889367643
2020-03-17,149.4199981689453,153.94000244140625,140.0,150.74000549316406,34255600.0,0.05766480417080491,2591.181923142559
2020-03-18,146.9600067138672,148.17999267578125,137.10000610351562,139.75,37553100.0,0.05260131562383464,2793.8465981500444
2020-03-19,153.1300048828125,159.92999267578125,144.8000030517578,146.6199951171875,39862300.0,0.04955415181144652,3090.154896919071
2020-03-20,149.72999572753906,159.27000427246094,148.0,156.02000427246094,32568400.0,0.0606521187947036,2468.668839655015
2020-03-21,149.1866658528646,156.95000203450522,146.08333333333334,153.9000040690104,31655866.666666668,0.06240051762138112,2390.792120636941
2020-03-22,148.6433359781901,154.62999979654947,144.16666666666666,151.7800038655599,30743333.33333333,0.06425270950081617,2313.417397227458
2020-03-23,148.10000610351562,152.30999755859375,142.25,149.66000366210938,29830800.0,0.06621821961708786,2236.5446694265675
2020-03-24,160.97999572753906,161.30999755859375,152.57000732421875,155.2100067138672,30440400.0,0.0648921323554692,2480.732099320072
2020-03-25,156.2100067138672,162.99000549316406,153.05999755859375,158.9199981689453,35184300.0,0.05614272461732718,2782.3730996065074
2020-03-26,163.33999633789062,164.0,157.02000427246094,158.25,26556800.0,0.07438179546306124,2195.9673777840835
2020-03-27,156.7899932861328,160.08999633789062,154.75,158.1999969482422,24879900.0,0.07939511275179661,1974.806607760436
2020-03-28,159.84332784016928,162.30999755859375,155.85333251953125,158.52666219075522,24091666.666666668,0.0819927692460778,1949.4807811704143
2020-03-29,162.89666239420572,164.52999877929688,156.9566650390625,158.85332743326822,23303433.33333333,0.08476615602079057,1921.7181719818946
2020-03-30,165.9499969482422,166.75,158.05999755859375,159.17999267578125,22515200.0,0.0877337294695772,1891.518780194879
2020-03-31,166.8000030517578,170.92999267578125,164.1999969482422,165.47999572753906,23676300.0,0.08343121457970311,1999.2517655656472
2020-04-01,159.60000610351562,164.14999389648438,158.0399932861328,161.6199951171875,19507600.0,0.10126014813474875,1576.1383826056915
2020-04-02,158.19000244140625,161.35000610351562,155.9199981689453,159.10000610351562,20886300.0,0.0945759883633494,1672.623307235866
2020-04-03,154.17999267578125,157.91000366210938,150.8300018310547,157.14999389648438,25983300.0,0.07602354072629053,2028.0559311342702
2020-04-04,157.9699961344401,160.67333475748697,153.38999938964844,158.14999389648438,26806733.33333333,0.07368829469785297,2143.759694564391
2020-04-05,161.75999959309897,163.4366658528646,155.9499969482422,159.14999389648438,27630166.666666668,0.07149223852263255,2262.623229259915
2020-04-06,165.5500030517578,166.1999969482422,158.50999450683594,160.14999389648438,28453600.0,0.06942328794083788,2384.6465352208406
2020-04-07,168.8300018310547,173.38999938964844,166.00999450683594,171.7899932861328,31411900.0,0.0628851634493114,2684.7350403587666
2020-04-08,174.27999877929688,175.0,167.74000549316406,171.25,21664200.0,0.09118003276158015,1911.3833752945516
2020-04-09,175.19000244140625,177.0800018310547,171.57000732421875,175.89999389648438,23534300.0,0.08393461737776033,2087.219885127222
2020-04-10,175.0900001525879,176.56000137329102,171.0400047302246,175.3424949645996,22489575.0,0.08783369475650049,1993.4263341418828
2020-04-11,174.98999786376953,176.04000091552734,170.51000213623047,174.78499603271484,21444850.0,0.09211267347421058,1899.7385621725841
2020-04-12,174.88999557495117,175.52000045776367,169.97999954223633,174.22749710083008,20400125.0,0.09682991970654223,1806.1565692193267
2020-04-13,174.7899932861328,175.0,169.4499969482422,173.6699981689453,19355400.0,0.10205640109496185,1712.6803552821102
2020-04-14,178.1699981689453,181.22999572753903,176.6199951171875,178.97999572753906,21011800.0,0.09401110165494744,1895.2016839765317
2020-04-15,176.97000122070312,178.19000244140625,172.82000732421875,175.19000244140625,17423000.0,0.1133755648139485,1560.918364650393
2020-04-16,176.25,178.0500030517578,172.50999450683594,177.9499969482422,23593200.0,0.08372507611317773,2105.104088072122
2020-04-17,179.24000549316406,180.27999877929688,176.66000366210938,179.1999969482422,20974800.0,0.09417693926776058,1903.226064541715
2020-04-18,178.90667215983072,180.35333251953125,176.69667053222656,178.60333251953125,19353433.33333333,0.10206677191230971,1752.8395265947836
2020-04-19,178.5733388264974,180.4266662597656,176.73333740234375,178.0066680908203,17732066.666666668,0.11139944953324248,1603.0001905279587
2020-04-20,178.24000549316406,180.5,176.77000427246094,177.41000366210938,16110700.0,0.12261059207566553,1453.7080563412374
2020-04-21,170.8000030517578,175.3800048828125,168.33999633789062,175.25,24850500.0,0.07948904310792236,2148.7238539261625
2020-04-22,182.27999877929688,184.77999877929688,178.13999938964844,178.4499969482422,33242000.0,0.05942309324810254,3067.4942823700503
2020-04-23,185.1300048828125,187.0500030517578,183.1499938964844,184.0800018310547,21426600.0,0.09219112998578517,2008.1108118683157
2020-04-24,190.07000732421875,190.41000366210932,180.8300018310547,183.22999572753903,28792000.0,0.06860733765467576,2770.40348484161
2020-04-25,189.21333821614584,191.5233357747396,183.0233357747396,186.37333170572916,28927266.666666668,0.06828652317951775,2770.8738035867605
2020-04-26,188.3566691080729,192.63666788736975,185.21666971842447,189.51666768391925,29062533.33333333,0.06796869505824538,2771.226797081535
2020-04-27,187.5,193.75,187.41000366210932,192.66000366210932,29197800.0,0.06765381178559428,2771.462465325936
2020-04-28,182.91000366210932,189.1999969482422,182.5599975585937,188.66000366210932,21731000.0,0.09089974993113178,2012.2167970834585
2020-04-29,194.19000244140625,196.91000366210932,190.0,190.92999267578125,45954500.0,0.042984745035925205,4517.6492795085505
2020-04-30,204.7100067138672,209.69000244140625,201.57000732421875,206.9199981689453,46230100.0,0.04272849216751477,4790.9485294101305
2020-05-01,202.2700042724609,207.27999877929688,199.0500030517578,201.6000061035156,30415600.0,0.0649450435221868,3114.479462984124
2020-05-02,203.26666768391925,206.8233337402344,198.95333353678387,201.13333638509116,26693966.666666668,0.07399958539021019,2746.8622508094554
2020-05-03,204.2633310953776,206.36666870117185,198.8566640218099,200.66666666666663,22972333.33333333,0.08598788974070658,2375.489521970203
2020-05-04,205.259994506836,205.91000366210932,198.759994506836,200.1999969482422,19250700.0,0.10261146170027192,2000.36127646637
2020-05-05,207.07000732421875,210.3800048828125,206.5,207.0200042724609,21071200.0,0.09374608307801287,2208.8390311934513
2020-05-06,208.47000122070312,211.6000061035156,206.66000366210932,208.1199951171875,21857000.0,0.09037573618307292,2306.7032151019853
2020-05-07,211.259994506836,211.6000061035156,209.0399932861328,211.16000366210932,15152000.0,0.13036843094993564,1620.4842918448908
2020-05-08,212.3500061035156,213.2100067138672,210.8500061035156,212.2400054931641,12506000.0,0.1579515805016332,1344.3993749801064
2020-05-09,212.6266682942708,213.80667114257807,210.69000244140625,211.79000345865887,12641300.0,0.15626102266012393,1360.714685432113
2020-05-10,212.90333048502603,214.40333557128903,210.52999877929688,211.34000142415368,12776600.0,0.15460626972382518,1377.0678955344922
2020-05-11,213.17999267578125,215.0,210.3699951171875,210.88999938964844,12911900.0,0.152986196125545,1393.4590052872445
2020-05-12,210.1000061035156,215.27999877929688,210.0,213.2899932861328,14704600.0,0.13433500168337967,1564.0004724808055
2020-05-13,205.1000061035156,210.77999877929688,202.1100006103516,209.42999267578125,20684600.0,0.09549821924298389,2147.684090125942
2020-05-14,206.8099975585937,206.92999267578125,200.69000244140625,202.5599975585937,17178900.0,0.11498655127822065,1798.5581379703935
2020-05-15,210.8800048828125,211.33999633789065,204.1199951171875,205.2700042724609,19383200.0,0.1019100285687309,2069.276280700768
2020-05-16,211.6500040690104,212.43999735514325,206.3933308919271,207.5633341471354,19639433.33333333,0.10058042063773523,2104.286328562089
2020-05-17,212.42000325520837,213.53999837239584,208.66666666666663,209.8566640218099,19895666.666666668,0.09928506035251015,2139.4961387041944
2020-05-18,213.19000244140625,214.63999938964844,210.94000244140625,212.1499938964844,20151900.0,0.09802264132679424,2174.9057111270813
2020-05-19,216.8800048828125,220.4900054931641,212.8300018310547,213.2700042724609,31843200.0,0.06203341579217619,3496.1802782133104
2020-05-20,229.97000122070312,231.33999633789065,223.19000244140625,223.5,50162900.0,0.039378553986181515,5839.98085103386
2020-05-21,231.38999938964844,237.1999969482422,231.1999969482422,234.72000122070312,47782600.0,0.0413402047137122,5597.21464835655
2020-05-22,234.91000366210932,235.9900054931641,228.7400054931641,231.509994506836,33925600.0,0.058225719390472816,4034.4714693305527
2020-05-23,234.23250198364252,237.21750259399417,229.4725036621094,233.5749969482422,33738775.0,0.05854813832907166,4000.6823217355154
2020-05-24,233.55500030517575,238.44499969482425,230.2050018310547,235.63999938964844,33551950.0,0.058874147873772605,3967.0213283752746
2020-05-25,232.87749862670896,239.67249679565435,230.9375,237.7050018310547,33365125.0,0.05920380834039809,3933.48848924983
2020-05-26,232.1999969482422,240.8999938964844,231.6699981689453,239.7700042724609,33178300.0,0.05953718140330953,3900.083804359182
2020-05-27,229.13999938964844,230.5599975585937,221.1300048828125,229.07000732421875,34697600.0,0.05693023338079362,4024.9264017061396
2020-05-28,225.4600067138672,231.6300048828125,224.0,224.3000030517578,29377200.0,0.06724066506520106,3353.0305878926993
2020-05-29,225.08999633789065,227.4900054931641,222.8800048828125,225.1999969482422,23241500.0,0.08499203862717229,2648.365658403309
2020-05-30,227.36333211263025,229.14000447591147,223.086669921875,224.99666341145837,21568933.33333333,0.09158276096577601,2482.599669577495
2020-05-31,229.63666788736975,230.79000345865887,223.2933349609375,224.7933298746745,19896366.666666668,0.09928156727543679,2312.9839122129174
2020-06-01,231.91000366210932,232.44000244140625,223.5,224.58999633789065,18223800.0,0.10839355489817847,2139.5183863095767
2020-06-02,232.72000122070312,233.0,226.5599975585937,230.94000244140625,20919000.0,0.09442814980416964,2464.519337753952
2020-06-03,230.16000366210932,232.6499938964844,228.52999877929688,232.1100006103516,15380300.0,0.12843328581064248,1792.0588281253595
2020-06-04,226.2899932861328,231.6300048828125,224.6100006103516,229.5599975585937,17041500.0,0.11591364995765775,1952.2290374670677
2020-06-05,230.7700042724609,231.3500061035156,225.3099975585937,226.7100067138672,16750400.0,0.117928077284926,1956.8707434693229
2020-06-06,230.9800008138021,231.4166717529297,226.0099995930989,227.48333740234372,16322433.333333334,0.12102009702924756,1908.6086235576224
2020-06-07,231.18999735514325,231.48333740234372,226.71000162760413,228.2566680908203,15894466.666666666,0.12427862520835918,1860.2555102902204
2020-06-08,231.3999938964844,231.5500030517578,227.41000366210932,229.02999877929688,15466500.0,0.12771748396556587,1811.811403667117
2020-06-09,238.6699981689453,239.7700042724609,230.41000366210932,231.5200042724609,27462900.0,0.07192767208683076,3318.194392289298
2020-06-10,236.72999572753903,241.2100067138672,235.27999877929688,240.9600067138672,20720700.0,0.09533184041820135,2483.220660474536
2020-06-11,224.42999267578125,232.88999938964844,223.5500030517578,229.94000244140625,26708200.0,0.073960149532856,3034.471862121921
2020-06-12,228.5800018310547,231.66000366210932,224.5,229.8999938964844,22091400.0,0.08941680770586856,2556.342679812004
2020-06-13,229.88666788736975,232.3633371988932,224.6000010172526,228.29666137695315,19841033.33333333,0.099558447010661,2309.0624129839316
2020-06-14,231.1933339436849,233.06667073567704,224.7000020345052,226.6933288574219,17590666.666666668,0.11229491770750158,2058.8049634257013
2020-06-15,232.5,233.7700042724609,224.8000030517578,225.08999633789065,15340300.0,0.1287681770078437,1805.570331137309
2020-06-16,235.6499938964844,238.4600067138672,233.0,237.13999938964844,15236700.0,0.12964371981816433,1817.67380808729
2020-06-17,235.52999877929688,237.58999633789065,231.72999572753903,235.0,19578100.0,0.10089551415885221,2334.3951487126874
2020-06-18,235.94000244140625,236.13999938964844,232.1499938964844,234.9900054931641,15782500.0,0.12516030196441785,1885.1025344160823
2020-06-19,238.7899932861328,240.8300018310547,235.5500030517578,237.7899932861328,30081300.0,0.06566679185252713,3636.388904492266
2020-06-20,238.9333292643229,240.7866668701172,236.00333658854169,238.04666137695312,26360133.33333333,0.07493674029544964,3188.4670766608137
2020-06-21,239.07666524251303,240.7433319091797,236.4566701253255,238.3033294677734,22638966.666666668,0.08725409135664722,2740.005213799062
2020-06-22,239.22000122070312,240.6999969482422,236.91000366210932,238.5599975585937,18917800.0,0.10441713443177456,2291.0033159070063
2020-06-23,242.2400054931641,245.19000244140625,239.8600006103516,241.27999877929688,24017900.0,0.08224459531238887,2945.360781131771
2020-06-24,234.0200042724609,243.22000122070312,232.67999267578125,241.1999969482422,20834900.0,0.09480930869615044,2468.3230738709403
2020-06-25,235.67999267578125,237.3000030517578,232.7400054931641,234.6199951171875,18704300.0,0.10560900251564745,2231.6278637407067
2020-06-26,216.0800018310547,233.08999633789065,215.3999938964844,232.63999938964844,76343900.0,0.02587426717463248,8351.154464498331
2020-06-27,217.6000010172526,228.97666422526044,212.6366628011068,225.00999959309897,70400700.0,0.028058562851696427,7755.208353591654
2020-06-28,219.12000020345053,224.86333211263025,209.8733317057292,217.37999979654947,64457500.0,0.030645657460395218,7150.1158193988595
2020-06-29,220.63999938964844,220.75,207.1100006103516,209.75,58514300.0,0.03375828585069675,6535.876861919948
2020-06-30,227.07000732421875,227.5,218.47000122070312,220.58999633789065,33927100.0,0.05822314508913007,3899.9955597831736
2020-07-01,237.5500030517578,239.0,227.5599975585937,228.5,43399700.0,0.04551511797900503,5219.145057721999
2020-07-02,233.4199981689453,240.0,232.6100006103516,239.0,30633600.0,0.06448287063072654,3619.876036624819
2020-07-03,235.1349983215332,240.0999984741211,232.5250015258789,237.68999862670896,29526750.0,0.06690009790286519,3514.718299260708
2020-07-04,236.8499984741211,240.1999969482422,232.44000244140625,236.379997253418,28419900.0,0.06950560930029397,3407.638618788705
2020-07-05,238.56499862670896,240.2999954223633,232.3550033569336,235.06999588012695,27313050.0,0.0723222952307935,3298.6369952088075
2020-07-06,240.27999877929688,240.3999938964844,232.2700042724609,233.759994506836,26206200.0,0.07537691331644514,3187.7134285210177
2020-07-07,240.8600006103516,247.6499938964844,238.82000732421875,239.41000366210932,27887800.0,0.07083177825979191,3400.451132639109
2020-07-08,243.5800018310547,246.9900054931641,236.58999633789065,238.1100006103516,29791300.0,0.06630601772173167,3673.5730813045316
2020-07-09,244.5,246.52999877929688,239.2400054931641,245.0,22174900.0,0.0890801070468604,2744.720545423024
2020-07-10,245.07000732421875,245.4900054931641,239.32000732421875,243.69000244140625,22982700.0,0.08594910370641502,2851.3387197303296
2020-07-11,243.0466715494792,247.04333496093756,239.0200042724609,244.79666646321616,23546766.666666668,0.08389017879680967,2897.200542844978
2020-07-12,241.0233357747396,248.59666442871097,238.72000122070312,245.9033304850261,24110833.33333333,0.08192758991131614,2941.9068232769846
2020-07-13,239.0,250.1499938964844,238.4199981689453,247.009994506836,24674900.0,0.08005473034352417,2985.4575610263523
2020-07-14,239.72999572753903,240.3300018310547,232.02999877929688,236.759994506836,23378100.0,0.08449542374074132,2837.1950232844147
2020-07-15,240.27999877929688,244.82000732421875,238.0500030517578,241.5500030517578,19133600.0,0.10323945654520972,2327.4047231551976
2020-07-16,240.92999267578125,241.759994506836,236.3300018310547,238.0,18880700.0,0.10462231091820878,2302.854817115773
2020-07-17,242.02999877929688,244.16000366210932,237.8600006103516,241.0,18152400.0,0.10881990622470994,2224.133498879442
2020-07-18,243.15999857584637,244.79000345865884,237.12000020345053,240.68666585286456,19059000.0,0.10364355242947819,2346.1179482563457
2020-07-19,244.28999837239584,245.42000325520831,236.3799997965495,240.3733317057292,19965600.0,0.09893729543582085,2469.139643410438
2020-07-20,245.4199981689453,246.0500030517578,235.63999938964844,240.0599975585937,20872200.0,0.0946398781993956,2593.1985843417183
2020-07-21,241.75,246.91000366210932,240.0800018310547,246.22000122070312,19364200.0,0.1020100218833427,2369.8651910540916
2020-07-22,239.8699951171875,241.8999938964844,238.1199951171875,240.259994506836,15427900.0,0.12803702809542614,1873.4423837017846
2020-07-23,232.6000061035156,242.4199981689453,231.75,239.6300048828125,21771800.0,0.09072940527441115,2563.6672631107494
2020-07-24,230.7100067138672,233.4900054931641,226.8999938964844,230.19000244140625,18325800.0,0.1077902446689053,2140.360729512483
2020-07-25,231.64000447591147,233.97666931152347,228.2099965413412,230.6133371988932,16604900.0,0.11896141896388564,1947.1859573752465
2020-07-26,232.5700022379557,234.4633331298828,229.51999918619796,231.03667195638025,14884000.0,0.13271583349593016,1752.3907744217092
2020-07-27,233.5,234.9499969482422,230.8300018310547,231.4600067138672,13163100.0,0.15006666102615832,1555.9751806518725
2020-07-28,230.1199951171875,234.9600067138672,229.8300018310547,234.6300048828125,14170100.0,0.1394021542369796,1650.7635507984346
2020-07-29,233.2899932861328,233.6999969482422,230.3099975585937,231.13999938964844,13588300.0,0.14537083121166186,1604.7923186630162
2020-07-30,234.5,234.88999938964844,229.0,230.22000122070312,20615300.0,0.0958192442386686,2447.316317961165
2020-07-31,253.6699981689453,255.8500061035156,249.0,255.82000732421875,53005100.0,0.03726702648902511,6806.821527433895
2020-08-01,253.1000010172526,255.7000020345052,249.4433339436849,254.76333618164065,43045033.333333336,0.045890136742529904,5515.346411741794
2020-08-02,252.5300038655599,255.5499979654948,249.88666788736975,253.70666503906253,33084966.666666668,0.0597051369480023,4229.619372374782
2020-08-03,251.9600067138672,255.3999938964844,250.3300018310547,252.6499938964844,23124900.0,0.08542058412159294,2949.6404093328574
2020-08-04,249.8300018310547,252.8000030517578,247.42999267578125,251.5599975585937,17183500.0,0.11495576953201761,2173.2706661710595
2020-08-05,249.1199951171875,252.2700042724609,247.7700042724609,250.19000244140625,13050100.0,0.1513660788617271,1645.8112477416992
2020-08-06,265.2799987792969,266.6000061035156,248.6699981689453,249.0399932861328,45241600.0,0.04366208237006261,6075.752331986553
2020-08-07,268.44000244140625,278.8900146484375,263.42999267578125,264.0799865722656,72766400.0,0.027146354165568515,9888.62079983787
2020-08-08,266.6266682942708,277.2133382161458,262.18332926432294,265.3999938964844,58593866.66666666,0.033712444290302714,7908.8500969644965
2020-08-09,264.81333414713544,275.5366617838542,260.93666585286456,266.7200012207031,44421333.33333333,0.04446832901053754,5955.099731415214
2020-08-10,263.0,273.8599853515625,259.69000244140625,268.0400085449219,30248800.0,0.06530316791917117,4027.3697031900138
2020-08-11,256.1300048828125,265.9200134277344,255.1300048828125,260.19000244140625,28238300.0,0.0699525986250385,3661.4794863551297
2020-08-12,259.8900146484375,263.8999938964844,258.1099853515625,258.9700012207031,21415700.0,0.09223805272549693,2817.600837930497
2020-08-13,261.29998779296875,265.1600036621094,259.57000732421875,261.54998779296875,17374000.0,0.11369531862285166,2298.2475528280015
2020-08-14,261.239990234375,262.6499938964844,258.67999267578125,262.3099975585937,14792700.0,0.13353495073606744,1956.341682790727
