date,high_close,atr,daily_return,close_change,year_change,close,k,wr,market_cap,open,sma_7_low,low,high,sma_7_up,sma_7,ema_14,unix,cum_change,residual
2020-01-18,0.0015535878021214,3.1451450591229846,-0.0007877880505148,-0.1749992370605468,-0.0439064891245074,221.9650001525879,95.87209990670448,-4.127900093295503,3440096809.2398643,222.0625,219.0405277762005,220.1774978637696,222.30999374389648,223.42280571698683,221.23166674659365,218.60446101506608,1579305600,0.7939280020488066,0.6583749456749217
2020-01-19,0.0024313617288315,3.099420215858341,-0.000788409149822,-0.1749992370605468,-0.1373287572882797,221.7900009155273,94.7858228711338,-5.21417712886619,3346999635.316086,222.09500122070312,219.2447176745304,219.8249969482422,222.32999420166016,223.55099656758733,221.39785712105888,219.0291996684609,1579392000,0.8417133143613101,0.6695225749330405
2020-01-20,0.0033088787875374,3.083568673776244,-0.0007890312292626,-0.1749992370605468,-0.2307236867594162,221.6150016784668,90.6709306174197,-9.329069382580304,3254045094.520473,222.12750244140625,219.2380990354416,219.47249603271484,222.34999465942383,223.4733289256354,221.3557139805385,219.37397326979504,1579478400,0.889460922570099,0.6132999121927583
2020-01-21,0.0041861390909756,3.095456625649369,-0.0007896542911587,-0.1749992370605468,-0.3240912895366039,221.44000244140625,88.12373319363878,-11.87626680636121,3161233186.853028,222.1600036621093,221.03539812880325,219.1199951171875,222.3699951171875,222.35603122736305,221.6957146780832,219.64944382600987,1579564800,0.9371708266751732,0.6561702111195302
2020-01-22,0.0064324263032945,2.9793526681532088,-0.0005418854582033,-0.1199951171875,-0.4453197090760806,221.32000732421875,77.89810809918447,-22.10189190081553,2702936985.4492188,222.3099975585937,221.14656673533383,221.27999877929688,222.75,222.29343788589932,221.72000231061665,219.87218562577107,1579651200,0.9848548774770006,-1.3184634968032753
2020-01-23,0.0078369693604898,2.9251132790496355,-0.007048675066676,-1.560012817382784,-0.4484736095873314,219.759994506836,43.902355234794,-56.097644765206,2460213138.504029,220.75,219.85062120673783,219.2700042724609,221.4900054931641,223.0150949100311,221.43285805838448,219.85722680991304,1579737600,1.032202818898863,-0.6635923308122926
2020-01-24,0.0173912875218144,3.121176485470753,-0.0082817260234919,-1.819992065429716,-1.295290113597122,217.94000244140625,27.560271073331503,-72.4397289266685,2594750081.0668945,220.8000030517578,217.89628392036684,216.1100006103516,221.77999877929688,223.7694330683329,220.8328584943499,219.60159689411216,1579824000,1.0791586376420934,-0.16378858320476297
2020-01-25,0.0135481822999914,3.252997067377231,-0.0046954930865191,-1.0233357747395928,-0.6033316226336335,216.91666666666663,25.626855470143013,-74.37314452985699,2720301302.7777777,218.2333374023437,216.16627330558424,214.9066670735677,219.8733317057292,224.05706268713809,220.11166799636115,219.24360619711945,1579910400,1.125893975663043,-0.5662452933044051
2020-01-26,0.0096136028964622,3.325163783662969,-0.00471764475485,-1.0233357747395644,0.1050969707814182,215.8933308919271,24.20778265726696,-75.79221734273304,2844552956.277127,215.6666717529297,214.55338932918443,213.70333353678387,217.96666463216144,223.98518379965208,219.26928656441825,218.79690282309377,1579996800,1.1724088329617115,-0.6060176538641713
2020-01-27,0.0055842440512562,3.3419376247294514,-0.0047400064212815,-1.0233357747395928,0.8305907850664783,214.8699951171875,23.12190358231708,-76.87809641768293,2967505041.5649414,213.1000061035156,213.09600441702744,212.5,216.0599975585937,223.51542398001496,218.3057141985212,218.2733151289729,1580083200,1.2187032095381,-0.6292150098593652
2020-01-28,0.0043953558328582,3.476085024441861,0.0135896041108614,2.9199981689453125,0.7633912747033152,217.7899932861328,51.609690596417686,-48.39030940358232,2921391411.9415283,216.13999938964844,213.3683589388104,213.5200042724609,218.7400054931641,222.20020969958247,217.7842843191964,218.20887221659427,1580169600,1.2656267083647204,1.2245535405464807
2020-01-29,0.0043804245394181,3.685650641418112,0.0249782019794597,5.440002441406222,0.8083423348978792,223.22999572753903,91.70938911356822,-8.290610886431784,7407061457.234191,221.44000244140625,212.52638457015647,218.4499969482422,224.1999969482422,223.58789504061363,218.05713980538505,218.8783553513869,1580256000,1.3137222718226151,1.1079802155921925
2020-01-30,0.0091996025164109,4.742389576141036,-0.0613716669374645,-13.69999694824216,1.4525734845938167,209.52999877929688,24.575833055484733,-75.42416694451526,10219930455.459597,206.52999877929688,208.40035143512404,204.75,211.42999267578125,224.791072253492,216.59571184430803,217.6319078084416,1580342400,1.3588661303788023,-0.9470359719414887
2020-01-31,0.0325289018737499,5.008647550752616,-0.0363670842436927,-7.619995117187528,-3.1281433780089083,201.9100036621093,3.673319472496918,-96.32668052750309,6331877523.843383,208.42999267578125,200.69443944657712,201.0599975585937,208.69000244140625,227.9169845908113,214.3057120186942,215.53565392226395,1580428800,1.4023682384277911,-1.2247840881479704
2020-02-01,0.0233918987463834,5.077077705586322,0.0037640512075409,0.7599995930989678,-1.9812958679995507,202.67000325520831,6.957673894040027,-93.04232610595996,5283971790.86914,206.76666259765625,196.40694387930264,201.5399983723958,207.5066680908203,228.13400489766903,212.27047438848584,213.8202338333232,1580515200,1.4460340906391125,-0.2780315752457341
2020-02-02,0.014106698591314,5.021810337618475,0.0037499362554505,0.7599995930989678,-0.8158471394240377,203.43000284830728,10.242028315583136,-89.75797168441686,4228028150.198364,205.10333251953125,193.75051272671448,202.0199991861979,206.3233337402344,227.2294851806516,210.48999895368303,212.4348697019877,1580601600,1.4898636870127662,-0.1915643276405774
2020-02-03,0.004669666421754,4.851680984192043,0.0037359267682146,0.7599995930989678,0.3686590596733851,204.19000244140625,13.526382737126244,-86.47361726287376,3164046601.8310547,203.44000244140625,192.141155166246,202.5,205.13999938964844,225.7874162623255,208.9642857142857,211.33555406724355,1580688000,1.5338570275487522,-0.061119428283888055
2020-02-04,0.0037266687186987,4.962989746900423,0.0276213297527476,5.6399993896484375,1.5535799001672543,209.8300018310547,37.899760171921926,-62.10023982807808,4118732122.941589,206.6199951171875,192.80868222370609,205.1999969482422,210.6000061035156,222.84560593198592,207.827144077846,211.13481376908504,1580774400,1.5790655226506076,0.877726344837356
2020-02-05,0.0123288089262228,4.89563255166981,0.0013344077436663,0.2799987792969034,-1.1293557755031485,210.1100006103516,39.10978085767077,-60.89021914232923,2634401209.6527104,212.509994506836,198.57251221134803,208.7100067138672,212.72999572753903,213.33320591086172,205.9528590611049,210.99817201458723,1580860800,1.6243343443184064,-0.4948030396720071
2020-02-06,0.0016154147190512,4.678087805373081,0.003521990819163,0.7400054931640057,0.1805506155786974,210.8500061035156,42.307730350681744,-57.69226964931825,2228157439.498901,210.47000122070312,198.28261555317923,209.33999633789065,211.19000244140625,214.00024751880736,206.1414315359933,210.97841655977768,1580947200,1.6697626023605137,0.0044557754618210765
2020-02-07,0.0023300308419085,4.5503682941633965,0.0070191875015288,1.479995727539091,0.9652870897948886,212.3300018310547,48.70356339552252,-51.29643660447748,2599450047.416687,210.3000030517578,199.5667529615875,209.92999267578125,212.82000732421875,215.69325244438343,207.63000270298548,211.1586279292813,1581033600,1.715509729863686,-0.1467859187161764
2020-02-08,0.0027210283668589,4.437723622830857,0.0011460081339484,0.2433319091796875,0.8859062761509194,212.5733337402344,49.75512742144268,-50.24487257855732,2575070850.262451,210.7066701253255,201.5905452102655,210.173329671224,213.14667256673172,216.49898319142724,209.0447642008464,211.3472553707417,1581120000,1.761309283947082,-0.05441452507881195
2020-02-09,0.0031105195367741,4.339077017098519,0.0011446963026746,0.243331909179659,0.8068312846175519,212.81666564941403,50.80669144736272,-49.19330855263728,2550629019.474792,211.1133371988932,204.41564043082315,210.41666666666663,213.4733378092448,216.35579162832863,210.3857160295759,211.5431767412313,1581206400,1.8071612646107016,0.03015244122883587
2020-02-10,0.0034985130399812,4.253428615137801,0.0011433874712638,0.2433319091796875,0.7280603512796514,213.0599975585937,51.85825547328288,-48.141744526717126,2526124555.0537105,211.5200042724609,208.9463137694841,210.6600036621093,213.8000030517578,214.3594026088641,211.6528581891741,211.74541951687968,1581292800,1.853065671854544,0.05672120558872962
2020-02-11,0.0174603840635494,4.41746964632494,-0.0275509020203248,-5.869995117187472,-1.427280063349491,207.19000244140625,26.490946605446965,-73.50905339455304,5186131513.110352,210.19000244140625,207.06567238823263,206.509994506836,210.8600006103516,215.48575845021605,211.27571541922435,211.13803057348323,1581379200,1.8977053712721108,-1.0769774356453752
2020-02-12,0.0022131667084871,4.389793155822935,0.0172305228213862,3.569992065429716,1.4000424911563905,210.759994506836,76.13809078376752,-23.861909216232483,2911375336.11908,207.8500061035156,207.2508527003296,207.3999938964844,211.22000122070312,215.4862906799717,211.36857169015067,211.0876257645969,1581465600,1.943114236049232,0.39819663990135723
2020-02-13,0.0056796602574461,4.444094298640828,0.0112924888254126,2.380004882812472,1.7277563208141538,213.13999938964844,91.03238840792352,-8.967611592076452,3281631314.602661,209.5200042724609,207.4098214137965,209.17999267578125,214.3300018310547,215.9816057625428,211.69571358816964,211.3612755812705,1581552000,1.9890358799244228,-0.4483746802721953
2020-02-14,0.0035046728971962,4.289516047259116,0.0048793904903394,1.0399932861328125,0.0841087270005841,214.17999267578125,94.39880269545466,-5.601197304545344,2300657227.3254395,214.0,207.28141524096185,212.6499938964844,214.92999267578125,216.63858074815647,211.9599979945592,211.73710452720528,1581638400,2.035181593432039,-0.009400907551253113
2020-02-15,0.0028402696126625,4.187050582614629,0.0042254301285933,0.9050025939941406,0.5598711951677677,215.0849952697754,95.55678607191064,-4.443213928089378,2572110047.3082542,213.88750076293945,207.0701926262969,212.8374938964844,215.6924934387207,217.56742094269023,212.3188067844936,212.183489959548,1581724800,2.0815222924278163,-0.07665724785016437
2020-02-16,0.002175167042786,4.132975562797566,0.0042076509933155,0.9050025939941406,1.0361344039670068,215.9899978637696,96.66788583949892,-3.332114160501096,2845765417.3542023,213.7750015258789,206.82161451336603,213.0249938964844,216.45499420166016,218.72266540257985,212.7721399579729,212.6910243467776,1581811200,2.128057976911754,-0.14409046081647148
2020-02-17,0.0015093640829871,4.12383452746311,0.0041900208479326,0.9050025939941406,1.5128991443598194,216.89500045776367,97.31645883030768,-2.6835411696923246,3121623337.4632835,213.6625022888184,206.59059878091747,213.2124938964844,217.2174949645996,220.0493962490769,213.3199975149972,213.25155449490904,1581897600,2.174788646883852,-0.156312552572075
2020-02-18,0.0008428596263592,4.156417906291076,0.0041725378274468,0.9050025939941406,1.9901662089744545,217.8000030517578,98.43075277571604,-1.5692472242839806,3399683807.635498,213.5500030517578,210.05107741431155,213.3999938964844,217.97999572753903,219.6203463614976,214.83571188790452,213.8580143024889,1581984000,2.22171430234411,-0.10581654178616873
2020-02-19,0.0038075224099239,4.017388535403653,-0.0014233129212585,-0.3099975585937216,-0.2293683138678022,217.4900054931641,92.97204970147868,-7.027950298521317,2639262965.660096,217.9900054931641,212.3040576677175,216.1100006103516,218.32000732421875,219.2902263898997,215.7971420288086,214.34227979457893,1582070400,2.268573167912613,-0.09469889717490787
2020-02-20,0.0193515719505236,4.146147020319016,-0.0133799420139371,-2.9100036621094034,-0.8959922423449581,214.5800018310547,65.82382460123073,-34.17617539876927,2812972160.003662,216.5200042724609,213.12451788189128,212.9499969482422,218.7700042724609,218.8811954446992,216.0028566632952,214.37397606610904,1582156800,2.3148050645769715,-1.650901174891544
2020-02-21,0.0190182354255082,4.260707947439086,-0.0205052153869291,-4.4000091552734375,-1.5458137145409745,210.17999267578125,29.9347083656928,-70.0652916343072,2961919510.784912,213.47999572753903,210.22089716401177,208.8300018310547,214.2400054931641,220.64195901972147,215.43142809186665,213.814778280732,1582243200,2.360088966242481,-0.5135990215183313
2020-02-22,0.0175743024478106,4.344466976235292,-0.0150030002612583,-3.153330485026032,-1.2214530189049355,207.0266621907552,12.969326374402794,-87.03067362559722,3537719909.7368026,209.586664835612,206.03532621218773,205.27666727701825,210.71000162760416,222.52514909182548,214.2802376520066,212.90969613540176,1582329600,2.404693473519472,-0.4770523139038403
2020-02-23,0.0160757084000615,4.423909695008667,-0.0152315187409077,-3.1533304850260606,-0.884813427378256,203.8733317057292,12.612426868828075,-87.38757313117192,4094625972.866482,205.69333394368488,201.40254031467748,201.72333272298172,207.1799977620443,223.6960303727528,212.5492853437152,211.7048475447788,1582416000,2.448618586407944,-0.4497075613350887
2020-02-24,0.014519289551397,4.515297112278322,-0.0154671062597708,-3.153330485026032,-0.5351842491190091,200.72000122070312,12.37865192342166,-87.62134807657834,4632637700.17395,201.8000030517578,196.82102518971607,198.1699981689453,203.6499938964844,223.6561171442683,210.2385711669922,210.2402013682353,1582502400,2.491864304907897,-0.2780429352905003
2020-02-25,0.0332756278246679,4.732061822241143,-0.0196791397181139,-3.949996948242216,-2.7095158108969546,196.7700042724609,3.593370118459398,-96.4066298815406,4217469886.573791,202.25,192.37735164805457,195.9499969482422,203.5,222.09121960613072,207.23428562709265,208.4441750887988,1582588800,2.53425898487128,-1.9735399332802785
2020-02-26,0.0203357660934993,4.802628922131282,0.0021852552037651,0.4299926757812784,0.0050684652934711,197.1999969482422,7.345324504908533,-92.65467549509148,3258631349.571228,197.19000244140625,190.97438005070936,195.4900054931641,201.2100067138672,217.6970459049268,204.33571297781808,206.94495133672456,1582675200,2.576746308029665,-1.947146814493749
2020-02-27,0.0319570672961732,5.009583781139204,-0.0377788897745142,-7.4499969482421875,-1.079140467719811,189.75,0.8541167185110936,-99.1458832814889,4114273350.0,191.82000732421875,186.94396019291372,189.5,195.8800048828125,214.6331795252782,200.788569859096,204.65229115849465,1582761600,2.617628507289635,-3.5396509332167057
2020-02-28,0.0014778559221183,5.43175623741107,0.0143346572896081,2.720001220703125,5.347566740917199,192.47000122070312,28.822719285748228,-71.17728071425176,6268536222.756958,182.6999969482422,186.04646424216708,181.82000732421875,192.7400054931641,210.47067791743115,198.2585710797991,203.0279858334557,1582848000,2.6590967388652422,2.4687474010640074
2020-02-29,0.0011976716238071,5.747583114705371,0.0068755324561822,1.323333740234375,3.923638792057481,193.7933349609375,32.40413701113543,-67.59586298886457,5819407135.986328,186.4766642252604,186.6471574156837,184.16334025065103,194.0166727701823,206.0890341068238,196.36809576125373,201.79669905045333,1582934400,2.7008500866129483,1.530317566563781
2020-03-01,0.0009286110505063,5.964660525806217,0.006828582316833,1.323333740234375,2.556242858136217,195.11666870117188,35.98555473652264,-64.01444526347737,5363555602.037558,190.25333150227863,187.9977664621197,186.5066731770833,195.29334004720053,202.2365213448,195.11714390345983,200.90602833721584,1583020800,2.7428885505327525,1.9243064717612128
2020-03-02,0.0006700246540761,6.09004200401314,0.0067822690344365,1.323333740234375,1.2420778628415494,196.44000244140625,39.56697246190984,-60.433027538090165,4900981620.910645,194.02999877929688,189.1039050364943,188.8500061035156,196.57000732421875,199.9075259763405,194.5057155064174,200.3105582177745,1583107200,2.785212130624656,3.046284183593002
2020-03-03,0.0578432679283773,6.602896451759414,-0.0537059810661764,-10.550003051757812,-5.264499932112309,185.88999938964844,11.014864415633763,-88.98513558436623,5201964331.919861,196.22000122070312,184.9530021088948,183.97000122070312,197.2400054931641,200.9498560802793,192.95142909458704,198.38781704069103,1583193600,2.8252626813254897,-2.6032926411035078
2020-03-04,0.000370076253615,6.555546879591331,0.0315777886731996,5.869995117187528,1.3691369471693713,191.759994506836,26.90118539533492,-73.09881460466508,4422464873.313905,189.1699981689453,185.09832762610176,186.38999938964844,191.8300018310547,199.250244151242,192.17428588867188,197.5041073695104,1583280000,2.866577939852601,3.034723569975796
2020-03-05,0.0204519078551476,6.649436039419631,-0.0343658558962658,-6.589996337890653,-0.8619769894387742,185.1699981689453,10.333100042971228,-89.66689995702876,3579965642.599488,186.77999877929688,182.7530152003129,183.88999938964844,188.9900054931641,200.2869846253009,191.51999991280687,195.8595594761017,1583366400,2.906473364158852,-1.5750543382046374
2020-03-06,0.015084407636325,6.810905155326041,-0.0220338168785428,-4.080001831054659,1.5476893840054544,181.08999633789065,14.020321720464729,-85.97967827953528,4447497874.06006,178.3300018310547,178.21319311231704,176.25999450683594,183.77999877929688,201.5753767467789,189.894284929548,193.8902843910069,1583452800,2.945489739991647,0.034184639819073936
2020-03-07,0.0206742003589783,6.93298330038832,-0.0213337687931791,-3.863332112630218,1.0299059038459184,177.22666422526044,13.454686482076928,-86.54531351792308,4670997777.431912,175.42000325520834,173.1347934235012,172.56999715169272,180.85333251953125,201.92044193968707,187.5276176815941,191.66846836890736,1583539200,2.983673749483277,-0.19859364367121657
2020-03-08,0.0264525767976014,7.083960669161737,-0.0217988197742062,-3.863332112630218,0.4946538810049287,173.36333211263022,12.894256764021533,-87.10574323597847,4880616986.078559,172.51000467936197,168.3750138594036,168.87999979654947,177.92666625976562,200.46498247848703,184.4199981689453,189.22778353473709,1583625600,3.021025392633743,-0.822755389079731
2020-03-09,0.0324292441159646,7.2786775898354525,-0.0222845977032807,-3.863332112630218,-0.0589658607999024,169.5,11.250320629756672,-88.74967937024333,5076355500.0,169.60000610351562,165.06642522393645,165.19000244140625,175.0,196.07642755926668,180.5714263916016,186.5974123967721,1583712000,3.0575446694430446,-1.1337339052682296
2020-03-10,0.0005724557495549,7.38662871099955,0.0512684509817478,8.69000244140625,2.015231184153502,178.19000244140625,36.09105624104309,-63.90894375895692,4368826841.85791,174.6699981689453,164.64978589675633,169.5,178.2899932861328,194.2930677583776,179.47142682756697,185.47642440272327,1583798400,3.0959362330053324,4.704808221238494
2020-03-11,0.0324119278644473,7.611155144449359,-0.0446152805394138,-7.9499969482421875,-2.166535907524422,170.24000549316406,15.75663828674998,-84.24336171325002,3468452847.917176,174.00999450683594,164.92040554345633,167.66000366210938,175.8800048828125,187.8738798220571,176.3971426827567,183.4449018814488,1583884800,3.132614946188942,-2.268496339596709
2020-03-12,0.076031123187134,8.203216145222507,-0.092633950679085,-15.770004272460938,-3.1778815837961867,154.47000122070312,0.3030416202056199,-99.69695837979438,6683345413.815308,159.5399932861328,154.3711646520854,154.33999633789062,166.60000610351562,189.6516930139302,172.0114288330078,179.5815817933494,1583971200,3.165895965264529,-7.195459292338114
2020-03-13,0.0031186602497578,8.782985853808734,0.1023499542542554,15.80999755859375,4.127683024757999,170.27999877929688,37.15617491761498,-62.84382508238502,5964669965.240479,163.52999877929688,154.747683730843,157.60000610351562,170.7899932861328,186.18660320414585,170.46714346749442,178.34137072480905,1584057600,3.202583295120037,7.489233126588658
2020-03-14,0.0294964313188345,9.406581579187725,-0.0475099922606838,-8.090001424153655,1.4998512890363038,162.18999735514322,21.18870794697918,-78.81129205302082,5902504885.080296,159.7933349609375,152.8019188358487,152.76667277018228,166.90333048502603,183.83617756482096,168.31904820033483,176.18785427552027,1584144000,3.2375276102180446,-0.09337103952066172
2020-03-15,0.0571373955861402,9.81206348403648,-0.049879780233544,-8.090001424153627,-1.2538234971069286,154.0999959309896,12.50673993471276,-87.49326006528723,5818271359.701878,156.05667114257812,147.58756705552918,147.93333943684897,163.01666768391928,183.54671900752885,165.567143031529,173.24280649624953,1584230400,3.2707289105585526,-2.7534723080256924
2020-03-16,0.0861345177593783,10.256201719412225,-0.052498388304803,-8.090001424153655,-4.1426027533938585,146.00999450683594,5.374932464215544,-94.62506753578444,5711969389.105225,152.32000732421875,139.50920108852597,143.10000610351562,159.1300048828125,184.91365483362807,162.21142796107702,169.61176489766106,1584316800,3.30218719614156,-3.614301671214463
2020-03-17,0.0299854325842247,10.519330342411797,0.0233545907157042,3.410003662109375,-0.875684805702499,149.4199981689453,18.174798063196643,-81.82520193680335,5118471689.276123,150.74000549316406,138.72536383508597,140.0,153.94000244140625,177.47749086636497,158.10142735072546,166.91952933383232,1584403200,3.334380177108976,5.5930540339673485
2020-03-18,0.0087297743249664,10.647949036913074,-0.0164636024978174,-2.459991455078125,5.159217684341458,146.9600067138672,19.00173583798217,-80.99826416201783,5518803828.126526,139.75,137.21607561826067,137.10000610351562,148.17999267578125,172.335350860534,154.77571323939733,164.2582596511703,1584489600,3.3660431456345243,0.4688970217675319
2020-03-19,0.0463783114133498,10.968094793135243,0.0419841990138063,6.1699981689453125,4.44005591489879,153.1300048828125,34.34019129059041,-65.65980870940959,6104114193.640137,146.6199951171875,136.97993547576115,144.8000030517578,159.92999267578125,172.18863490649332,154.58428519112724,162.77449234872262,1584576000,3.3990354585320177,-3.3778433368844105
2020-03-20,0.0611460600158808,10.989659755944222,-0.0222034157046844,-3.400009155273437,-4.031539785076216,149.72999572753906,28.866352934940075,-71.13364706505992,4876466392.852783,156.02000427246094,140.641014034095,148.0,159.27000427246094,162.6561269048001,151.64857046944755,161.03522613256482,1584662400,3.4312952293911887,-1.3849550290910884
2020-03-21,0.0504440284365389,10.98087468060334,-0.0036287309836243,-0.5433298746744697,-3.062597850245867,149.1866658528646,29.34368417198665,-70.65631582801335,4722633202.682835,153.9000040690104,143.8729842006112,146.08333333333334,156.95000203450522,155.70891916620428,149.79095168340774,159.45541809527143,1584748800,3.463437938220319,-0.3390609102883104
2020-03-22,0.0394430337718405,10.943907426980449,-0.003641946628195,-0.5433298746744981,-2.066588356492687,148.6433359781901,28.02460176425093,-71.97539823574907,4569791625.756157,151.7800038655599,144.46323673428475,144.16666666666666,154.62999979654947,153.55962093173088,149.0114288330078,158.01380714632728,1584835200,3.495463585019407,0.32733409405042835
2020-03-23,0.0281303711884379,10.880771007809969,-0.0036552588859697,-0.5433298746744697,-1.0423610319533267,148.10000610351562,26.70551935651529,-73.2944806434847,4417941662.072754,149.66000366210938,145.4605743229435,142.25,152.30999755859375,153.15942951355203,149.31000191824776,156.6919670072857,1584921600,3.527372169788454,1.5892159532919834
2020-03-24,0.0021261633707873,11.047143896900552,0.0869681910412676,12.879989624023438,3.717536733510338,160.97999572753906,61.57810824061199,-38.42189175938801,4900295461.94458,155.2100067138672,141.32423520569367,152.57000732421875,161.30999755859375,160.59862507611436,150.961430140904,157.26370416998614,1585008000,3.5620557864535525,2.324450510717355
2020-03-25,0.0426629678921161,10.96734847101982,-0.0296309426032359,-4.769989013671875,-1.7052551512095893,156.2100067138672,56.72308661551415,-43.27691338448585,5496139739.222717,158.9199981689453,142.66945689878884,153.05999755859375,162.99000549316406,161.89626052587636,152.2828587123326,157.12321117583696,1585094400,3.5957116948639745,-2.091461136923357
2020-03-26,0.0041706392550355,10.740394529242176,0.0456436163982987,7.1299896240234375,3.216427385712876,163.33999633789062,77.88661388364636,-22.113386116353634,4337787614.746094,158.25,140.95401614772874,157.02000427246094,164.0,166.52884169267304,153.7414289202009,157.95211586411077,1585180800,3.630903780647418,1.8622911023848303
