,date,close,high,low,open,volume
42,2020-03-04 00:00:00+00:00,191.75999450683594,191.8300018310547,186.38999938964844,189.1699981689453,23062500
43,2020-03-05 00:00:00+00:00,185.1699981689453,188.99000549316406,183.88999938964844,186.77999877929688,19333400
44,2020-03-06 00:00:00+00:00,181.08999633789062,183.77999877929688,176.25999450683594,178.3300018310547,24559600
45,2020-03-09 00:00:00+00:00,169.5,175.0,165.19000244140625,169.60000610351562,29949000
46,2020-03-10 00:00:00+00:00,178.19000244140625,178.2899932861328,169.5,174.6699981689453,24517800
47,2020-03-11 00:00:00+00:00,170.24000549316406,175.8800048828125,167.66000366210938,174.00999450683594,20373900
48,2020-03-12 00:00:00+00:00,154.47000122070312,166.60000610351562,154.33999633789062,159.5399932861328,43266300
49,2020-03-13 00:00:00+00:00,170.27999877929688,170.7899932861328,157.60000610351562,163.52999877929688,35028600
50,2020-03-16 00:00:00+00:00,146.00999450683594,159.1300048828125,143.10000610351562,152.32000732421875,39120400
51,2020-03-17 00:00:00+00:00,149.4199981689453,153.94000244140625,140.0,150.74000549316406,34255600
52,2020-03-18 00:00:00+00:00,146.9600067138672,148.17999267578125,137.10000610351562,139.75,37553100
53,2020-03-19 00:00:00+00:00,153.1300048828125,159.92999267578125,144.8000030517578,146.6199951171875,39862300
54,2020-03-20 00:00:00+00:00,149.72999572753906,159.27000427246094,148.0,156.02000427246094,32568400
55,2020-03-23 00:00:00+00:00,148.10000610351562,152.30999755859375,142.25,149.66000366210938,29830800
56,2020-03-24 00:00:00+00:00,160.97999572753906,161.30999755859375,152.57000732421875,155.2100067138672,30440400
57,2020-03-25 00:00:00+00:00,156.2100067138672,162.99000549316406,153.05999755859375,158.9199981689453,35184300
58,2020-03-26 00:00:00+00:00,163.33999633789062,164.0,157.02000427246094,158.25,26556800
59,2020-03-27 00:00:00+00:00,156.7899932861328,160.08999633789062,154.75,158.1999969482422,24879900
60,2020-03-30 00:00:00+00:00,165.9499969482422,166.75,158.05999755859375,159.17999267578125,22515200
61,2020-03-31 00:00:00+00:00,166.8000030517578,170.92999267578125,164.1999969482422,165.47999572753906,23676300
62,2020-04-01 00:00:00+00:00,159.60000610351562,164.14999389648438,158.0399932861328,161.6199951171875,19507600
63,2020-04-02 00:00:00+00:00,158.19000244140625,161.35000610351562,155.9199981689453,159.10000610351562,20886300
64,2020-04-03 00:00:00+00:00,154.17999267578125,157.91000366210938,150.8300018310547,157.14999389648438,25983300
65,2020-04-06 00:00:00+00:00,165.5500030517578,166.1999969482422,158.50999450683594,160.14999389648438,28453600
66,2020-04-07 00:00:00+00:00,168.8300018310547,173.38999938964844,166.00999450683594,171.7899932861328,31411900
67,2020-04-08 00:00:00+00:00,174.27999877929688,175.0,167.74000549316406,171.25,21664200
68,2020-04-09 00:00:00+00:00,175.19000244140625,177.0800018310547,171.57000732421875,175.89999389648438,23534300
69,2020-04-13 00:00:00+00:00,174.7899932861328,175.0,169.4499969482422,173.6699981689453,19355400
70,2020-04-14 00:00:00+00:00,178.1699981689453,181.22999572753906,176.6199951171875,178.97999572753906,21011800
71,2020-04-15 00:00:00+00:00,176.97000122070312,178.19000244140625,172.82000732421875,175.19000244140625,17423000
72,2020-04-16 00:00:00+00:00,176.25,178.0500030517578,172.50999450683594,177.9499969482422,23593200
73,2020-04-17 00:00:00+00:00,179.24000549316406,180.27999877929688,176.66000366210938,179.1999969482422,20974800
74,2020-04-20 00:00:00+00:00,178.24000549316406,180.5,176.77000427246094,177.41000366210938,16110700
75,2020-04-21 00:00:00+00:00,170.8000030517578,175.3800048828125,168.33999633789062,175.25,24850500
76,2020-04-22 00:00:00+00:00,182.27999877929688,184.77999877929688,178.13999938964844,178.4499969482422,33242000
77,2020-04-23 00:00:00+00:00,185.1300048828125,187.0500030517578,183.14999389648438,184.0800018310547,21426600
78,2020-04-24 00:00:00+00:00,190.07000732421875,190.41000366210938,180.8300018310547,183.22999572753906,28792000
79,2020-04-27 00:00:00+00:00,187.5,193.75,187.41000366210938,192.66000366210938,29197800
80,2020-04-28 00:00:00+00:00,182.91000366210938,189.1999969482422,182.55999755859375,188.66000366210938,21731000
81,2020-04-29 00:00:00+00:00,194.19000244140625,196.91000366210938,190.0,190.92999267578125,45954500
82,2020-04-30 00:00:00+00:00,204.7100067138672,209.69000244140625,201.57000732421875,206.9199981689453,46230100
83,2020-05-01 00:00:00+00:00,202.27000427246094,207.27999877929688,199.0500030517578,201.60000610351562,30415600
84,2020-05-04 00:00:00+00:00,205.25999450683594,205.91000366210938,198.75999450683594,200.1999969482422,19250700
85,2020-05-05 00:00:00+00:00,207.07000732421875,210.3800048828125,206.5,207.02000427246094,21071200
86,2020-05-06 00:00:00+00:00,208.47000122070312,211.60000610351562,206.66000366210938,208.1199951171875,21857000
87,2020-05-07 00:00:00+00:00,211.25999450683594,211.60000610351562,209.0399932861328,211.16000366210938,15152000
88,2020-05-08 00:00:00+00:00,212.35000610351562,213.2100067138672,210.85000610351562,212.24000549316406,12506000
89,2020-05-11 00:00:00+00:00,213.17999267578125,215.0,210.3699951171875,210.88999938964844,12911900
90,2020-05-12 00:00:00+00:00,210.10000610351562,215.27999877929688,210.0,213.2899932861328,14704600
91,2020-05-13 00:00:00+00:00,205.10000610351562,210.77999877929688,202.11000061035156,209.42999267578125,20684600
92,2020-05-14 00:00:00+00:00,206.80999755859375,206.92999267578125,200.69000244140625,202.55999755859375,17178900
93,2020-05-15 00:00:00+00:00,210.8800048828125,211.33999633789062,204.1199951171875,205.27000427246094,19383200
94,2020-05-18 00:00:00+00:00,213.19000244140625,214.63999938964844,210.94000244140625,212.14999389648438,20151900
95,2020-05-19 00:00:00+00:00,216.8800048828125,220.49000549316406,212.8300018310547,213.27000427246094,31843200
96,2020-05-20 00:00:00+00:00,229.97000122070312,231.33999633789062,223.19000244140625,223.5,50162900
97,2020-05-21 00:00:00+00:00,231.38999938964844,237.1999969482422,231.1999969482422,234.72000122070312,47782600
98,2020-05-22 00:00:00+00:00,234.91000366210938,235.99000549316406,228.74000549316406,231.50999450683594,33925600
99,2020-05-26 00:00:00+00:00,232.1999969482422,240.89999389648438,231.6699981689453,239.77000427246094,33178300
100,2020-05-27 00:00:00+00:00,229.13999938964844,230.55999755859375,221.1300048828125,229.07000732421875,34697600
101,2020-05-28 00:00:00+00:00,225.4600067138672,231.6300048828125,224.0,224.3000030517578,29377200
102,2020-05-29 00:00:00+00:00,225.08999633789062,227.49000549316406,222.8800048828125,225.1999969482422,23241500
103,2020-06-01 00:00:00+00:00,231.91000366210938,232.44000244140625,223.5,224.58999633789062,18223800
104,2020-06-02 00:00:00+00:00,232.72000122070312,233.0,226.55999755859375,230.94000244140625,20919000
105,2020-06-03 00:00:00+00:00,230.16000366210938,232.64999389648438,228.52999877929688,232.11000061035156,15380300
106,2020-06-04 00:00:00+00:00,226.2899932861328,231.6300048828125,224.61000061035156,229.55999755859375,17041500
107,2020-06-05 00:00:00+00:00,230.77000427246094,231.35000610351562,225.30999755859375,226.7100067138672,16750400
108,2020-06-08 00:00:00+00:00,231.39999389648438,231.5500030517578,227.41000366210938,229.02999877929688,15466500
109,2020-06-09 00:00:00+00:00,238.6699981689453,239.77000427246094,230.41000366210938,231.52000427246094,27462900
110,2020-06-10 00:00:00+00:00,236.72999572753906,241.2100067138672,235.27999877929688,240.9600067138672,20720700
111,2020-06-11 00:00:00+00:00,224.42999267578125,232.88999938964844,223.5500030517578,229.94000244140625,26708200
112,2020-06-12 00:00:00+00:00,228.5800018310547,231.66000366210938,224.5,229.89999389648438,22091400
113,2020-06-15 00:00:00+00:00,232.5,233.77000427246094,224.8000030517578,225.08999633789062,15340300
114,2020-06-16 00:00:00+00:00,235.64999389648438,238.4600067138672,233.0,237.13999938964844,15236700
115,2020-06-17 00:00:00+00:00,235.52999877929688,237.58999633789062,231.72999572753906,235.0,19578100
116,2020-06-18 00:00:00+00:00,235.94000244140625,236.13999938964844,232.14999389648438,234.99000549316406,15782500
117,2020-06-19 00:00:00+00:00,238.7899932861328,240.8300018310547,235.5500030517578,237.7899932861328,30081300
118,2020-06-22 00:00:00+00:00,239.22000122070312,240.6999969482422,236.91000366210938,238.55999755859375,18917800
119,2020-06-23 00:00:00+00:00,242.24000549316406,245.19000244140625,239.86000061035156,241.27999877929688,24017900
120,2020-06-24 00:00:00+00:00,234.02000427246094,243.22000122070312,232.67999267578125,241.1999969482422,20834900
121,2020-06-25 00:00:00+00:00,235.67999267578125,237.3000030517578,232.74000549316406,234.6199951171875,18704300
122,2020-06-26 00:00:00+00:00,216.0800018310547,233.08999633789062,215.39999389648438,232.63999938964844,76343900
123,2020-06-29 00:00:00+00:00,220.63999938964844,220.75,207.11000061035156,209.75,58514300
124,2020-06-30 00:00:00+00:00,227.07000732421875,227.5,218.47000122070312,220.58999633789062,33927100
125,2020-07-01 00:00:00+00:00,237.5500030517578,239.0,227.55999755859375,228.5,43399700
126,2020-07-02 00:00:00+00:00,233.4199981689453,240.0,232.61000061035156,239.0,30633600
127,2020-07-06 00:00:00+00:00,240.27999877929688,240.39999389648438,232.27000427246094,233.75999450683594,26206200
128,2020-07-07 00:00:00+00:00,240.86000061035156,247.64999389648438,238.82000732421875,239.41000366210938,27887800
129,2020-07-08 00:00:00+00:00,243.5800018310547,246.99000549316406,236.58999633789062,238.11000061035156,29791300
130,2020-07-09 00:00:00+00:00,244.5,246.52999877929688,239.24000549316406,245.0,22174900
131,2020-07-10 00:00:00+00:00,245.07000732421875,245.49000549316406,239.32000732421875,243.69000244140625,22982700
132,2020-07-13 00:00:00+00:00,239.0,250.14999389648438,238.4199981689453,247.00999450683594,24674900
133,2020-07-14 00:00:00+00:00,239.72999572753906,240.3300018310547,232.02999877929688,236.75999450683594,23378100
134,2020-07-15 00:00:00+00:00,240.27999877929688,244.82000732421875,238.0500030517578,241.5500030517578,19133600
135,2020-07-16 00:00:00+00:00,240.92999267578125,241.75999450683594,236.3300018310547,238.0,18880700
136,2020-07-17 00:00:00+00:00,242.02999877929688,244.16000366210938,237.86000061035156,241.0,18152400
137,2020-07-20 00:00:00+00:00,245.4199981689453,246.0500030517578,235.63999938964844,240.05999755859375,20872200
138,2020-07-21 00:00:00+00:00,241.75,246.91000366210938,240.0800018310547,246.22000122070312,19364200
139,2020-07-22 00:00:00+00:00,239.8699951171875,241.89999389648438,238.1199951171875,240.25999450683594,15427900
140,2020-07-23 00:00:00+00:00,232.60000610351562,242.4199981689453,231.75,239.6300048828125,21771800
141,2020-07-24 00:00:00+00:00,230.7100067138672,233.49000549316406,226.89999389648438,230.19000244140625,18325800
142,2020-07-27 00:00:00+00:00,233.5,234.9499969482422,230.8300018310547,231.4600067138672,13163100
143,2020-07-28 00:00:00+00:00,230.1199951171875,234.9600067138672,229.8300018310547,234.6300048828125,14170100
144,2020-07-29 00:00:00+00:00,233.2899932861328,233.6999969482422,230.30999755859375,231.13999938964844,13588300
145,2020-07-30 00:00:00+00:00,234.5,234.88999938964844,229.0,230.22000122070312,20615300
146,2020-07-31 00:00:00+00:00,253.6699981689453,255.85000610351562,249.0,255.82000732421875,53005100
147,2020-08-03 00:00:00+00:00,251.9600067138672,255.39999389648438,250.3300018310547,252.64999389648438,23124900
148,2020-08-04 00:00:00+00:00,249.8300018310547,252.8000030517578,247.42999267578125,251.55999755859375,17183500
149,2020-08-05 00:00:00+00:00,249.1199951171875,252.27000427246094,247.77000427246094,250.19000244140625,13050100
150,2020-08-06 00:00:00+00:00,265.2799987792969,266.6000061035156,248.6699981689453,249.0399932861328,45241600
151,2020-08-07 00:00:00+00:00,268.44000244140625,278.8900146484375,263.42999267578125,264.0799865722656,72766400
152,2020-08-10 00:00:00+00:00,263.0,273.8599853515625,259.69000244140625,268.0400085449219,30248800
153,2020-08-11 00:00:00+00:00,256.1300048828125,265.9200134277344,255.1300048828125,260.19000244140625,28238300
154,2020-08-12 00:00:00+00:00,259.8900146484375,263.8999938964844,258.1099853515625,258.9700012207031,21415700
155,2020-08-13 00:00:00+00:00,261.29998779296875,265.1600036621094,259.57000732421875,261.54998779296875,17374000
156,2020-08-14 00:00:00+00:00,261.239990234375,262.6499938964844,258.67999267578125,262.30999755859375,14792700
157,2020-08-17 00:00:00+00:00,261.1600036621094,264.1000061035156,259.3999938964844,262.5,13351100
158,2020-08-18 00:00:00+00:00,262.3399963378906,265.1499938964844,259.260009765625,260.95001220703125,18690400
159,2020-08-19 00:00:00+00:00,262.5899963378906,267.9100036621094,261.3500061035156,261.3900146484375,23291500
160,2020-08-20 00:00:00+00:00,269.010009765625,269.6300048828125,261.4599914550781,261.5,20299700
161,2020-08-21 00:00:00+00:00,267.010009765625,270.489990234375,266.4200134277344,268.69000244140625,15538600
162,2020-08-24 00:00:00+00:00,271.3900146484375,277.25,268.7699890136719,271.07000732421875,23685600
163,2020-08-25 00:00:00+00:00,280.82000732421875,283.0899963378906,270.260009765625,272.4100036621094,42127200
164,2020-08-26 00:00:00+00:00,303.9100036621094,304.6700134277344,284.0,284.0,69015200
165,2020-08-27 00:00:00+00:00,293.2200012207031,301.2300109863281,292.0199890136719,300.1600036621094,30301300
166,2020-08-28 00:00:00+00:00,293.6600036621094,297.2300109863281,290.9800109863281,295.0,17157400
167,2020-08-31 00:00:00+00:00,293.20001220703125,296.8800048828125,291.54998779296875,293.95001220703125,17345100
168,2020-09-01 00:00:00+00:00,295.44000244140625,301.489990234375,292.7099914550781,294.7099914550781,17295900
169,2020-09-02 00:00:00+00:00,302.5,303.6000061035156,293.04998779296875,298.8800048828125,24341400
170,2020-09-03 00:00:00+00:00,291.1199951171875,297.6000061035156,283.6300048828125,295.989990234375,32294100
171,2020-09-04 00:00:00+00:00,282.7300109863281,289.0,271.1400146484375,287.25,30333700
172,2020-09-08 00:00:00+00:00,271.1600036621094,279.29998779296875,269.4200134277344,271.2799987792969,24864000
173,2020-09-09 00:00:00+00:00,273.7200012207031,278.4800109863281,271.3500061035156,275.7699890136719,22918800
174,2020-09-10 00:00:00+00:00,268.0899963378906,279.1600036621094,267.0299987792969,275.510009765625,24814700
175,2020-09-11 00:00:00+00:00,266.6099853515625,271.3900146484375,262.6400146484375,270.05999755859375,18913900
176,2020-09-14 00:00:00+00:00,266.1499938964844,276.6400146484375,265.70001220703125,270.95001220703125,24093800
177,2020-09-15 00:00:00+00:00,272.4200134277344,274.5199890136719,269.29998779296875,270.6700134277344,18478500
178,2020-09-16 00:00:00+00:00,263.5199890136719,272.44000244140625,261.7900085449219,267.2900085449219,29183400
179,2020-09-17 00:00:00+00:00,254.82000732421875,261.5,250.19000244140625,258.2799987792969,31281400
180,2020-09-18 00:00:00+00:00,252.52999877929688,259.20001220703125,250.0500030517578,258.3999938964844,28130800
181,2020-09-21 00:00:00+00:00,248.14999389648438,249.9499969482422,244.1300048828125,247.5399932861328,24709400
182,2020-09-22 00:00:00+00:00,254.75,255.32000732421875,248.22000122070312,253.30999755859375,30293100
183,2020-09-23 00:00:00+00:00,249.02000427246094,257.989990234375,248.14999389648438,255.25999450683594,19641300
184,2020-09-24 00:00:00+00:00,249.52999877929688,252.24000549316406,245.6199951171875,246.5,20006800
185,2020-09-25 00:00:00+00:00,254.82000732421875,255.75,246.61000061035156,249.39999389648438,18351300
186,2020-09-28 00:00:00+00:00,256.82000732421875,259.6000061035156,254.82000732421875,259.3999938964844,18826300
187,2020-09-29 00:00:00+00:00,261.7900085449219,263.3299865722656,256.8999938964844,257.80999755859375,20200200
188,2020-09-30 00:00:00+00:00,261.8999938964844,266.0799865722656,260.1000061035156,261.9800109863281,20142500
189,2020-10-01 00:00:00+00:00,266.6300048828125,268.3299865722656,264.79998779296875,265.3500061035156,20009800
190,2020-10-02 00:00:00+00:00,259.94000244140625,265.1499938964844,259.17999267578125,261.2099914550781,16367600
191,2020-10-05 00:00:00+00:00,264.6499938964844,264.8699951171875,260.8399963378906,262.20001220703125,12822300
192,2020-10-06 00:00:00+00:00,258.6600036621094,265.69000244140625,258.239990234375,261.7799987792969,18696900
193,2020-10-07 00:00:00+00:00,258.1199951171875,260.17999267578125,254.82000732421875,259.2099914550781,23133400
194,2020-10-08 00:00:00+00:00,263.760009765625,264.6199951171875,259.1499938964844,259.75,16312800
195,2020-10-09 00:00:00+00:00,264.45001220703125,264.75,262.1700134277344,264.5199890136719,14107800
196,2020-10-12 00:00:00+00:00,275.75,280.17999267578125,267.8699951171875,270.20001220703125,31019300
197,2020-10-13 00:00:00+00:00,276.1400146484375,279.1000061035156,273.3900146484375,277.5799865722656,18063300
198,2020-10-14 00:00:00+00:00,271.82000732421875,278.75,271.5,277.6199951171875,15577800
199,2020-10-15 00:00:00+00:00,266.7200012207031,269.0400085449219,263.6700134277344,267.6000061035156,15416100
200,2020-10-16 00:00:00+00:00,265.92999267578125,271.3699951171875,265.29998779296875,267.3800048828125,16622700
201,2020-10-19 00:00:00+00:00,261.3999938964844,268.54998779296875,259.8800048828125,265.5299987792969,13587000
202,2020-10-20 00:00:00+00:00,267.55999755859375,269.70001220703125,262.8800048828125,263.05999755859375,18763200
203,2020-10-21 00:00:00+00:00,278.7300109863281,283.04998779296875,276.3699951171875,279.55999755859375,28998600
204,2020-10-22 00:00:00+00:00,278.1199951171875,282.45001220703125,275.0400085449219,279.8699951171875,16720000
205,2020-10-23 00:00:00+00:00,284.7900085449219,285.239990234375,276.82000732421875,278.79998779296875,17535200
206,2020-10-26 00:00:00+00:00,277.1099853515625,285.2300109863281,274.260009765625,283.1600036621094,21322900
207,2020-10-27 00:00:00+00:00,283.2900085449219,284.510009765625,276.30999755859375,278.760009765625,16287200
208,2020-10-28 00:00:00+00:00,267.6700134277344,278.7900085449219,267.260009765625,278.7900085449219,23121800
209,2020-10-29 00:00:00+00:00,280.8299865722656,283.6000061035156,273.7799987792969,276.54998779296875,32368100
210,2020-10-30 00:00:00+00:00,263.1099853515625,276.70001220703125,259.1000061035156,274.5,47247800
211,2020-11-02 00:00:00+00:00,261.3599853515625,270.4700012207031,257.3399963378906,264.6000061035156,27165700
212,2020-11-03 00:00:00+00:00,265.29998779296875,270.04998779296875,260.8800048828125,263.1600036621094,17961900
213,2020-11-04 00:00:00+00:00,287.3800048828125,288.94000244140625,278.6199951171875,281.0,35364400
214,2020-11-05 00:00:00+00:00,294.67999267578125,297.3800048828125,288.95001220703125,291.8999938964844,23823600
215,2020-11-06 00:00:00+00:00,293.4100036621094,294.6000061035156,288.05999755859375,293.95001220703125,13891000
216,2020-11-09 00:00:00+00:00,278.7699890136719,292.5799865722656,278.5299987792969,289.8699951171875,25117700
217,2020-11-10 00:00:00+00:00,272.42999267578125,274.0,264.0,273.1000061035156,29067700
218,2020-11-11 00:00:00+00:00,276.4800109863281,278.3999938964844,272.4800109863281,273.4700012207031,14957000
219,2020-11-12 00:00:00+00:00,275.0799865722656,279.75,274.42999267578125,277.17999267578125,12899500
220,2020-11-13 00:00:00+00:00,276.95001220703125,277.760009765625,273.1000061035156,277.7200012207031,10391200
221,2020-11-16 00:00:00+00:00,278.9599914550781,279.4100036621094,274.6300048828125,275.04998779296875,12970400
222,2020-11-17 00:00:00+00:00,275.0,277.67999267578125,273.2900085449219,277.67999267578125,15040300
223,2020-11-18 00:00:00+00:00,271.9700012207031,277.3900146484375,271.8399963378906,274.5199890136719,12152900
224,2020-11-19 00:00:00+00:00,272.94000244140625,273.4700012207031,269.19000244140625,271.0199890136719,12963700
225,2020-11-20 00:00:00+00:00,269.70001220703125,273.0,269.4100036621094,272.55999755859375,18114700
226,2020-11-23 00:00:00+00:00,268.42999267578125,270.95001220703125,264.5299987792969,270.8900146484375,20990800
227,2020-11-24 00:00:00+00:00,276.9200134277344,277.82000732421875,267.8699951171875,268.489990234375,16930400
228,2020-11-25 00:00:00+00:00,275.5899963378906,280.17999267578125,272.6499938964844,278.1400146484375,12467000
229,2020-11-27 00:00:00+00:00,277.80999755859375,279.1300048828125,274.82000732421875,277.3900146484375,7808400
230,2020-11-30 00:00:00+00:00,276.9700012207031,277.70001220703125,271.010009765625,276.0299987792969,16693300
231,2020-12-01 00:00:00+00:00,286.54998779296875,289.29998779296875,278.9599914550781,279.1600036621094,20738900
232,2020-12-02 00:00:00+00:00,287.5199890136719,291.7799987792969,280.8299865722656,285.3599853515625,17361600
233,2020-12-03 00:00:00+00:00,281.8500061035156,286.6499938964844,281.07000732421875,286.25,12921700
234,2020-12-04 00:00:00+00:00,279.70001220703125,283.4599914550781,279.29998779296875,280.29998779296875,10880300
235,2020-12-07 00:00:00+00:00,285.5799865722656,288.489990234375,278.20001220703125,279.19000244140625,13007700
236,2020-12-08 00:00:00+00:00,283.3999938964844,286.42999267578125,281.54998779296875,286.010009765625,10747700
237,2020-12-09 00:00:00+00:00,277.9200134277344,287.6300048828125,271.75,283.6600036621094,25189700
238,2020-12-10 00:00:00+00:00,277.1199951171875,278.7300109863281,271.8599853515625,275.5400085449219,20065100
239,2020-12-11 00:00:00+00:00,273.54998779296875,276.4800109863281,270.25,274.5299987792969,14391400
240,2020-12-14 00:00:00+00:00,274.19000244140625,277.2200012207031,271.55999755859375,273.3699951171875,16376900
241,2020-12-15 00:00:00+00:00,275.54998779296875,276.0799865722656,267.4700012207031,274.8299865722656,23979500
242,2020-12-16 00:00:00+00:00,275.6700134277344,277.8599853515625,272.510009765625,274.760009765625,15885000
243,2020-12-17 00:00:00+00:00,274.4800109863281,280.44000244140625,273.6099853515625,277.07000732421875,16377800
244,2020-12-18 00:00:00+00:00,276.3999938964844,278.0,271.1400146484375,275.7699890136719,26693200
245,2020-12-21 00:00:00+00:00,272.7900085449219,274.6700134277344,267.7900085449219,272.9800109863281,16553700
246,2020-12-22 00:00:00+00:00,267.0899963378906,271.5,264.6300048828125,271.5,17312900
247,2020-12-23 00:00:00+00:00,268.1099853515625,272.1700134277344,266.2300109863281,266.8900146484375,14329000
248,2020-12-24 00:00:00+00:00,267.3999938964844,270.3999938964844,266.20001220703125,268.8800048828125,6702000
249,2020-12-28 00:00:00+00:00,277.0,277.29998779296875,265.6600036621094,268.739990234375,23299700
250,2020-12-29 00:00:00+00:00,276.7799987792969,280.510009765625,276.2799987792969,276.95001220703125,16383000
251,2020-12-30 00:00:00+00:00,271.8699951171875,278.0799865722656,271.7099914550781,277.95001220703125,11803800
252,2020-12-31 00:00:00+00:00,273.1600036621094,277.0899963378906,269.80999755859375,272.0,12900400
253,2021-01-04 00:00:00+00:00,268.94000244140625,275.0,265.20001220703125,274.7799987792969,15106100
254,2021-01-05 00:00:00+00:00,270.9700012207031,272.3999938964844,268.2099914550781,268.2900085449219,9871600
255,2021-01-06 00:00:00+00:00,263.30999755859375,267.75,260.010009765625,262.0,24354100
256,2021-01-07 00:00:00+00:00,268.739990234375,271.6099853515625,264.7799987792969,265.8999938964844,15789800
257,2021-01-08 00:00:00+00:00,267.57000732421875,268.95001220703125,263.17999267578125,268.30999755859375,18528300
258,2021-01-11 00:00:00+00:00,256.8399963378906,263.4700012207031,255.89999389648438,260.4800109863281,30412300
259,2021-01-12 00:00:00+00:00,251.08999633789062,259.7200012207031,250.3000030517578,256.6300048828125,26383500
260,2021-01-13 00:00:00+00:00,251.63999938964844,253.9499969482422,249.1999969482422,251.5500030517578,19528900
