,Date,MSFT,AMZN,TSLA,GOOGL,GOOG,UNH,JNJ,XOM,JPM,META,V,PG,NVDA,HD,CVX,LLY,MA,ABBV,PFE,MRK,PEP,BAC,KO,COST,AVGO,TMO,WMT,CSCO,MCD,ACN,ABT,DIS,DHR,WFC,BMY,LIN,NEE,TXN,ADBE,VZ,CMCSA,PM,COP,AMGN,RTX,HON,CRM
10,2018-12-19,99.33680725097656,74.75399780273438,22.197999954223633,51.77299880981445,51.1505012512207,235.7846221923828,114.83918762207031,56.6777229309082,86.09088897705078,133.24000549316406,127.86661529541016,82.9036865234375,34.373775482177734,152.2657928466797,89.9397964477539,101.65254974365234,183.1103057861328,68.79707336425781,34.38181686401367,62.5037956237793,98.26614379882812,22.075740814208984,42.269981384277344,189.9925994873047,213.10208129882812,226.37648010253906,84.91788482666016,38.206024169921875,163.20411682128906,142.98193359375,64.7176742553711,107.90132141113281,99.00629425048828,40.687255859375,44.425880432128906,145.93572998046875,40.07850646972656,81.27921295166016,224.64999389648438,46.5703239440918,32.273277282714844,58.24335861206055,53.40562438964844,164.7144775390625,64.9531478881836,122.93809509277344,131.16000366210938
11,2018-12-20,97.24832916259766,73.04149627685547,21.025333404541016,51.17900085449219,50.47050094604492,228.37132263183594,115.43314361572266,54.95609664916992,85.34756469726562,133.39999389648438,125.43124389648438,82.19898223876953,33.52751922607422,149.17611694335938,87.56266784667969,101.82022857666016,178.79483032226562,70.32096099853516,34.36543655395508,62.26654815673828,98.4179458618164,22.011838912963867,41.95228958129883,185.95526123046875,211.35455322265625,217.75201416015625,81.85128021240234,37.630367279052734,158.21217346191406,135.91619873046875,64.13616180419922,105.70812225341797,96.75369262695312,41.01688766479492,44.13494110107422,144.2687530517578,40.16807556152344,80.88417053222656,218.64999389648438,45.91169357299805,31.750520706176758,55.85023880004883,52.290096282958984,164.2438201904297,62.56734085083008,120.5487060546875,127.7300033569336
12,2018-12-21,94.10603332519531,68.87249755859375,21.31800079345703,49.5625,48.97700119018555,224.5092315673828,115.27114868164062,54.5477180480957,83.33000946044922,124.94999694824219,121.04756927490234,82.18994903564453,32.1551513671875,145.83203125,86.92041015625,101.94133758544922,171.4359893798828,69.9502944946289,34.349056243896484,61.76664352416992,97.71247100830078,21.33623504638672,41.978763580322266,183.49322509765625,213.99331665039062,213.9156494140625,81.71060943603516,37.06356430053711,158.6403045654297,129.94915771484375,63.095035552978516,102.9616928100586,96.87171936035156,40.197261810302734,43.923343658447266,143.3884735107422,39.98434829711914,81.17147827148438,208.8000030517578,45.786643981933594,30.952627182006836,53.52987289428711,52.11579513549805,160.02584838867188,60.603904724121094,119.41397857666016,122.91000366210938
13,2018-12-24,90.17816162109375,67.197998046875,19.69266700744629,49.23350143432617,48.81100082397461,219.42262268066406,110.54653930664062,52.457725524902344,81.53370666503906,124.05999755859375,118.58299255371094,78.9283676147461,31.537212371826172,143.70558166503906,84.23464965820312,99.45384216308594,170.90753173828125,69.32426452636719,33.21855545043945,60.28392028808594,94.68519592285156,20.751930236816406,40.55800247192383,179.22003173828125,204.28585815429688,206.65924072265625,80.48207092285156,35.673126220703125,155.114990234375,126.60572052001953,61.491172790527344,99.13841247558594,93.30101013183594,38.84309005737305,42.988800048828125,138.72462463378906,38.59955596923828,78.82816314697266,205.16000366210938,44.22762680053711,30.32899284362793,53.33584213256836,49.68431854248047,158.41860961914062,58.25234603881836,115.16105651855469,121.33000183105469
14,2018-12-26,96.33821105957031,73.54499816894531,21.73933219909668,52.39250183105469,51.972999572753906,229.2285614013672,114.02925872802734,54.964107513427734,84.91397857666016,134.17999267578125,126.86322021484375,81.39486694335938,33.03118133544922,152.92007446289062,89.57281494140625,103.4972152709961,182.43508911132812,73.3440170288086,34.56204605102539,62.69865798950195,96.73910522460938,22.011838912963867,41.42280960083008,187.37020874023438,216.81556701660156,216.07669067382812,84.78660583496094,37.61265182495117,158.53099060058594,131.66343688964844,65.29920959472656,104.55225372314453,98.32757568359375,40.61598587036133,44.10848617553711,143.04196166992188,39.11857223510742,83.47885131835938,222.9499969482422,45.3864631652832,31.310306549072266,54.055397033691406,53.59736251831055,166.81898498535156,60.50687026977539,119.533935546875,130.83999633789062
15,2018-12-27,96.93218231201172,73.08200073242188,21.075332641601562,52.64500045776367,52.194000244140625,231.69647216796875,114.65921020507812,55.2043342590332,85.86965942382812,134.52000427246094,128.59722900390625,83.13859558105469,32.552223205566406,154.7738800048828,91.18260955810547,105.17417907714844,184.64666748046875,74.06065368652344,35.102718353271484,63.86790466308594,97.71247100830078,22.249210357666016,41.9434700012207,189.6813201904297,219.18348693847656,219.16964721679688,85.89317321777344,38.00232696533203,160.0614013671875,132.989501953125,66.24651336669922,105.2339096069336,100.00248718261719,40.56252670288086,44.44350814819336,146.47889709472656,39.536537170410156,84.22402954101562,225.13999938964844,45.978397369384766,31.612947463989258,53.90987777709961,54.233551025390625,169.0123748779297,60.36417007446289,121.37899780273438,135.1999969482422
16,2018-12-28,96.17534637451172,73.9010009765625,22.257999420166016,52.33399963378906,51.854000091552734,231.95083618164062,114.5332260131836,54.58774185180664,85.68382263183594,133.1999969482422,127.55487823486328,82.37965393066406,33.16768264770508,154.6829833984375,90.62376403808594,106.39466094970703,182.17091369628906,75.05734252929688,35.19282531738281,63.85942840576172,98.55189514160156,22.267467498779297,41.65225601196289,190.58689880371094,221.57757568359375,220.517822265625,86.39961242675781,37.878334045410156,159.9247589111328,132.43069458007812,66.677978515625,106.00450134277344,100.32759857177734,40.785247802734375,44.9107780456543,146.38528442382812,39.66513442993164,84.22402954101562,223.1300048828125,46.07843017578125,31.50289535522461,54.38686752319336,53.745506286621094,169.3675994873047,60.124454498291016,120.63172912597656,134.67999267578125
17,2018-12-31,97.30579376220703,75.09850311279297,22.18666648864746,52.24800109863281,51.78049850463867,234.6636962890625,116.13507843017578,54.603763580322266,86.38289642333984,131.08999633789062,128.529052734375,83.04824829101562,33.13044357299805,156.136962890625,90.74053955078125,107.81074523925781,184.60752868652344,75.93872833251953,35.75808334350586,64.74059295654297,98.65906524658203,22.49570655822754,41.78462600708008,192.1622314453125,222.1804962158203,221.84616088867188,87.35616302490234,38.374290466308594,161.75572204589844,133.55775451660156,67.84101867675781,108.32612609863281,101.59856414794922,41.05251693725586,45.82768630981445,146.13238525390625,39.91775894165039,84.84353637695312,226.24000549316406,46.870445251464844,31.401460647583008,53.97454833984375,54.338130950927734,172.86630249023438,60.77512741088867,121.88638305664062,136.97000122070312
18,2019-01-02,96.87468719482422,76.95649719238281,20.674667358398438,52.73400115966797,52.29249954223633,229.36041259765625,114.96517944335938,55.80489730834961,87.87836456298828,135.67999267578125,129.4836883544922,82.47002410888672,33.80546569824219,156.67311096191406,92.32530212402344,107.02816772460938,185.67417907714844,73.50051879882812,35.43040084838867,64.04583740234375,97.58744812011719,22.787864685058594,41.41398620605469,193.15267944335938,221.5076904296875,217.5141143798828,87.53433990478516,38.03775405883789,160.3802032470703,133.1599884033203,65.1866455078125,107.65434265136719,99.01722717285156,41.81869125366211,46.224430084228516,147.21871948242188,39.001441955566406,84.79863739013672,224.57000732421875,46.70370101928711,31.696571350097656,54.41921615600586,55.235774993896484,170.40652465820312,61.81393814086914,121.6188735961914,135.5500030517578
19,2019-01-03,93.31085968017578,75.01399993896484,20.02400016784668,51.27349853515625,50.803001403808594,223.10572814941406,113.13833618164062,54.948081970214844,86.62944030761719,131.74000549316406,124.8175277709961,81.89178466796875,31.763046264648438,153.2199249267578,90.55703735351562,103.7021713256836,177.29759216308594,71.07878875732422,34.43915939331055,62.7325553894043,96.67659759521484,22.42267608642578,41.1580810546875,189.05873107910156,201.80435180664062,210.32708740234375,87.08419799804688,36.654396057128906,159.32351684570312,128.6136474609375,62.11021423339844,105.04621124267578,96.17971801757812,41.48907470703125,40.09315872192383,142.62049865722656,38.90499496459961,79.79780578613281,215.6999969482422,46.870445251464844,31.945568084716797,53.71582794189453,54.18996810913086,167.81358337402344,59.06283950805664,119.99520111083984,130.39999389648438
20,2019-01-04,97.65069580078125,78.76950073242188,21.179332733154297,53.903499603271484,53.535499572753906,225.7150115966797,115.03717803955078,56.9739990234375,89.82308197021484,137.9499969482422,130.19480895996094,83.563232421875,33.798030853271484,157.77261352539062,92.43373107910156,106.82321166992188,185.69375610351562,73.36872863769531,35.22559356689453,64.62197875976562,98.65906524658203,23.353906631469727,41.978763580322266,194.54879760742188,203.78778076171875,219.83377075195312,87.62812805175781,38.30550003051758,162.4025115966797,133.61460876464844,63.88291549682617,108.28660583496094,98.96795654296875,42.7184944152832,41.665958404541016,146.68492126464844,39.621498107910156,83.40701293945312,226.19000244140625,46.9871711730957,33.02455520629883,56.2302131652832,55.558223724365234,173.550048828125,61.08335494995117,124.19275665283203,137.9600067138672
21,2019-01-07,97.77523803710938,81.47550201416016,22.33066749572754,53.79600143432617,53.419498443603516,226.14828491210938,114.29923248291016,57.270286560058594,89.88552856445312,138.0500030517578,132.54251098632812,83.22895812988281,35.587318420410156,160.88047790527344,93.63484191894531,107.40083312988281,187.1224822998047,74.4395751953125,35.41401290893555,63.91026306152344,97.81069946289062,23.335649490356445,41.431644439697266,195.26571655273438,207.93809509277344,222.79782104492188,88.65972900390625,38.56431198120117,164.1697235107422,134.07870483398438,64.83963012695312,109.22513580322266,99.3719253540039,42.44233322143555,43.01661682128906,146.5538330078125,39.564090728759766,84.84353637695312,229.25999450683594,47.28730392456055,32.67411804199219,54.508148193359375,55.314208984375,175.88546752929688,61.054805755615234,124.88467407226562,142.22000122070312
22,2019-01-08,98.48416137695312,82.8290023803711,22.356666564941406,54.26850128173828,53.81399917602539,229.1719970703125,116.95403289794922,57.686683654785156,89.71601867675781,142.52999877929688,133.26341247558594,83.53612518310547,34.701358795166016,161.65289306640625,93.22611236572266,108.38838195800781,188.4850311279297,74.78553009033203,35.57785415649414,64.38475036621094,98.74838256835938,23.28999900817871,41.89934539794922,196.7279052734375,206.26925659179688,227.98239135742188,89.27864074707031,38.87669372558594,164.5159149169922,137.46951293945312,64.0611343383789,110.07475280761719,101.90399169921875,42.353233337402344,42.64340591430664,148.10842895507812,39.85344696044922,84.73578643798828,232.67999267578125,48.67123794555664,32.941558837890625,54.87196350097656,56.05498504638672,178.14096069335938,62.15637969970703,124.6263656616211,145.72000122070312
23,2019-01-09,99.89244079589844,82.97100067138672,22.568666458129883,54.08250045776367,53.733001708984375,229.50172424316406,116.02706909179688,57.99095916748047,89.56436157226562,144.22999572753906,134.83175659179688,82.1718521118164,35.38381576538086,163.32493591308594,94.47724914550781,109.19892883300781,191.90614318847656,72.3308334350586,35.504127502441406,63.89332580566406,95.98898315429688,23.518247604370117,41.09630584716797,198.0013427734375,215.1903839111328,234.33676147460938,88.98794555664062,38.66250228881836,164.23350524902344,138.16094970703125,65.13038635253906,111.30966186523438,102.82028198242188,42.584861755371094,41.92365264892578,148.39877319335938,39.681209564208984,86.40573120117188,235.42999267578125,48.05881118774414,33.2551155090332,54.90431213378906,57.911293029785156,177.9278564453125,62.39609909057617,125.20756530761719,145.99000549316406
24,2019-01-10,99.25059509277344,82.81099700927734,22.99799919128418,53.94150161743164,53.51649856567383,230.6603546142578,116.7290267944336,57.69469451904297,89.55543518066406,144.1999969482422,135.08505249023438,82.3706283569336,36.041465759277344,162.7161102294922,94.62738800048828,108.0157241821289,193.0628662109375,72.65209197998047,34.66035079956055,63.1053466796875,96.57837677001953,23.490856170654297,41.537532806396484,198.6994171142578,218.0214080810547,236.7852783203125,89.05358123779297,38.591094970703125,165.3812713623047,139.25015258789062,64.79270935058594,111.43809509277344,103.80550384521484,42.540321350097656,42.40349578857422,151.57351684570312,40.27830505371094,87.73448181152344,237.77000427246094,48.522132873535156,33.03377914428711,55.09834671020508,59.20981979370117,179.97911071777344,63.01824951171875,127.08032989501953,147.0399932861328
25,2019-01-11,98.48416137695312,82.02799987792969,23.150667190551758,53.2234992980957,52.859500885009766,233.2978515625,116.76500701904297,57.430442810058594,89.12725067138672,143.8000030517578,134.49081420898438,82.91272735595703,36.93486404418945,163.03416442871094,93.86836242675781,108.23933410644531,192.0335693359375,72.7426986694336,35.12729263305664,63.46121597290039,96.58731079101562,23.76474952697754,41.77580642700195,198.57676696777344,218.93882751464844,237.91537475585938,88.94105529785156,38.81421661376953,166.1282196044922,138.50192260742188,65.02721405029297,111.28990936279297,103.70699310302734,42.6472282409668,42.64340591430664,150.03762817382812,40.351783752441406,88.51557159423828,237.5500030517578,48.87594223022461,32.858558654785156,56.1898078918457,57.85899353027344,178.09657287597656,62.75569152832031,126.72054290771484,147.5500030517578
26,2019-01-14,97.76564025878906,80.8604965209961,22.293333053588867,52.57550048828125,52.234500885009766,233.66522216796875,115.44213104248047,57.35835647583008,90.04608917236328,145.38999938964844,133.5556182861328,82.35256958007812,37.33441925048828,162.48890686035156,93.18440246582031,106.84184265136719,191.57284545898438,70.67481231689453,34.70949935913086,62.16486740112305,95.837158203125,24.075159072875977,41.608131408691406,197.15237426757812,219.20091247558594,232.9984588623047,89.04419708251953,38.56431198120117,165.0806427001953,137.2706298828125,64.32990264892578,111.06268310546875,102.55426788330078,43.1372184753418,42.62563705444336,147.98667907714844,39.32295227050781,86.48654174804688,234.55999755859375,48.884361267089844,32.987667083740234,56.28681945800781,57.179222106933594,174.73995971679688,63.26939010620117,126.9511489868164,146.0500030517578
27,2019-01-15,100.60138702392578,83.72799682617188,22.961999893188477,54.32550048828125,53.85749816894531,241.96400451660156,116.41407775878906,57.390403747558594,90.70623016357422,148.9499969482422,133.78944396972656,83.12956237792969,37.19296646118164,160.36248779296875,93.51805114746094,109.08712005615234,192.64134216308594,71.2918472290039,35.00442123413086,63.12229919433594,97.3284912109375,24.239492416381836,41.978763580322266,199.06729125976562,224.11148071289062,233.42474365234375,90.26335144042969,39.287227630615234,164.89846801757812,139.1270294189453,66.40293884277344,110.41065216064453,103.49022674560547,42.46904373168945,44.18067169189453,147.246826171875,40.12443923950195,87.65367889404297,242.36000061035156,48.943328857421875,33.04301071166992,56.99828338623047,57.545249938964844,177.04873657226562,63.389225006103516,127.0987548828125,149.19000244140625
28,2019-01-16,100.95584106445312,84.18900299072266,23.06999969482422,54.47549819946289,54.048500061035156,246.28762817382812,115.22615051269531,57.36638641357422,91.43772888183594,147.5399932861328,133.78944396972656,82.55133819580078,36.937355041503906,160.88047790527344,92.91751098632812,108.81695556640625,193.86668395996094,71.33354949951172,34.49650955200195,63.21551513671875,96.74803161621094,25.974149703979492,41.40517044067383,198.26547241210938,219.9261932373047,232.59201049804688,90.35711669921875,39.23368835449219,163.377197265625,140.06472778320312,65.79045104980469,109.57091522216797,102.94834899902344,43.60049057006836,43.656410217285156,147.25619506835938,40.11524200439453,87.24069213867188,241.9499969482422,48.08408737182617,33.10755920410156,57.20040512084961,57.22281265258789,176.61361694335938,63.28080368041992,127.32939910888672,148.5399932861328
29,2019-01-17,101.6647720336914,84.66100311279297,23.15399932861328,54.95600128173828,54.494998931884766,244.69566345214844,116.17106628417969,57.758750915527344,91.81240844726562,148.3000030517578,133.73097229003906,82.53948974609375,37.652076721191406,158.90855407714844,93.38459777832031,111.01566314697266,195.3762664794922,72.70933532714844,34.79142761230469,64.05431365966797,97.53388214111328,26.467153549194336,41.52870559692383,199.47291564941406,223.09796142578125,236.10125732421875,90.72286987304688,39.45680618286133,164.98046875,141.23916625976562,66.4500503540039,109.66970825195312,104.01241302490234,43.85884475708008,44.07404327392578,147.27493286132812,40.30127716064453,87.57290649414062,244.39999389648438,47.87348175048828,33.116783142089844,58.63140869140625,58.44290542602539,179.3042449951172,64.36524963378906,129.04534912109375,149.82000732421875
30,2019-01-18,103.18804168701172,84.80999755859375,20.150667190551758,55.3650016784668,54.91299819946289,250.0932159423828,117.61095428466797,58.447410583496094,93.30216217041016,150.0399932861328,134.91941833496094,83.24978637695312,38.94503402709961,163.18861389160156,95.39476013183594,108.62128448486328,198.01318359375,74.62713623046875,34.84056854248047,64.28306579589844,98.2929458618164,26.750181198120117,42.014060974121094,201.48220825195312,227.89488220214844,238.5696563720703,91.65129852294922,40.18864440917969,166.3104248046875,142.49888610839844,67.2981185913086,109.69934844970703,105.86467742919922,44.55374526977539,44.536102294921875,150.58078002929688,40.439056396484375,89.26078796386719,247.50999450683594,48.09251022338867,33.39344024658203,59.65821838378906,59.17497253417969,181.0447540283203,65.01023864746094,130.86273193359375,152.50999450683594
31,2019-01-22,101.24325561523438,81.6084976196289,19.92799949645996,53.93149948120117,53.5260009765625,250.27218627929688,115.91009521484375,57.566558837890625,91.83025360107422,147.57000732421875,134.48106384277344,82.35735321044922,36.919979095458984,160.944091796875,93.70154571533203,109.08712005615234,195.5233154296875,73.9267349243164,34.62759017944336,64.24918365478516,98.1500473022461,26.558452606201172,42.11113739013672,200.359619140625,225.68429565429688,238.6092987060547,91.42621612548828,39.96552276611328,168.13232421875,141.09710693359375,67.36405944824219,109.26465606689453,104.84003448486328,44.42011260986328,44.18067169189453,150.6276397705078,40.73530960083008,86.74688720703125,243.85000610351562,48.008270263671875,32.24989700317383,58.86589050292969,57.301246643066406,179.35752868652344,63.389225006103516,128.98997497558594,148.9499969482422
32,2019-01-23,102.23001098632812,82.0009994506836,19.172666549682617,54.22050094604492,53.778499603271484,251.52499389648438,115.91009521484375,57.0941162109375,91.59831237792969,144.3000030517578,133.46795654296875,86.36414337158203,37.04902648925781,160.7441864013672,92.90914916992188,110.67093658447266,194.43524169921875,73.75163269042969,34.53746795654297,63.918739318847656,98.88231658935547,26.403247833251953,42.59648132324219,200.0672149658203,225.011474609375,239.3627166748047,92.57035064697266,40.57240295410156,169.51693725585938,140.576171875,65.87525939941406,109.77838134765625,104.56416320800781,44.65174102783203,44.3939323425293,148.83889770507812,41.19461441040039,85.73236083984375,245.13999938964844,48.65690994262695,34.020545959472656,59.82799530029297,57.39710235595703,178.98455810546875,66.80241394042969,129.83871459960938,149.75
33,2019-01-24,101.74140930175781,82.74649810791016,19.43400001525879,54.20000076293945,53.69499969482422,250.6865997314453,114.3172378540039,57.174198150634766,91.6518325805664,145.8300018310547,134.14013671875,85.87239837646484,39.170867919921875,161.10768127441406,94.67744445800781,107.13065338134766,195.84681701660156,71.60870361328125,33.546234130859375,61.99542236328125,97.78392791748047,26.549320220947266,42.08466720581055,198.38812255859375,230.28021240234375,238.4903564453125,92.24211883544922,40.70628356933594,170.6829376220703,142.21473693847656,66.77042388916016,109.21526336669922,104.48536682128906,44.527015686035156,43.558658599853516,147.37794494628906,41.40129470825195,91.65794372558594,242.55999755859375,48.075660705566406,33.42111587524414,57.847198486328125,57.623687744140625,178.4606475830078,65.95769500732422,130.24462890625,146.8699951171875
34,2019-01-25,102.67070007324219,83.52850341796875,19.80266761779785,55.07550048828125,54.54949951171875,252.49522399902344,115.39714813232422,57.430442810058594,92.23167419433594,149.00999450683594,135.08505249023438,85.23493194580078,39.744136810302734,163.9337921142578,94.435546875,107.1120376586914,198.93463134765625,67.15607452392578,33.29229736328125,61.80902099609375,97.64997863769531,27.00581169128418,41.80227279663086,197.2184295654297,234.11605834960938,238.8075714111328,90.91043853759766,41.170379638671875,167.61306762695312,143.8249053955078,67.04370880126953,109.74873352050781,104.76122283935547,44.660667419433594,43.47868347167969,148.754638671875,40.0050163269043,93.74087524414062,244.9499969482422,47.51124572753906,32.996891021728516,58.80120086669922,58.38189697265625,176.50709533691406,66.10035705566406,130.73355102539062,149.74000549316406
